Ensembl ID	Uniprot IDs	Length	Symbol
ENSG00000134899	F2Z2A1_HUMAN ERCC5_HUMAN	42486.99999999999	ERCC5
ENSG00000134900	TPP2_HUMAN Q5VZU9_HUMAN	14726.999999999996	TPP2
ENSG00000134901	KDEL1_HUMAN	82955.99999999996	KDELC1
ENSG00000134905	A0A087WWV1_HUMAN F5H579_HUMAN F5H623_HUMAN H0YFF0_HUMAN H0YFV1_HUMAN H0YGF2_HUMAN SYCM_HUMAN	314265.0000000001	CARS2
ENSG00000134909	RHG32_HUMAN E9PRH3_HUMAN G3V174_HUMAN	72192.00000000004	ARHGAP32
ENSG00000134910	A0A0C4DH80_HUMAN E9PI32_HUMAN E9PN73_HUMAN H0YET6_HUMAN STT3A_HUMAN	24068.99999999998	STT3A
ENSG00000134917	ATS8_HUMAN	33504.00000000002	ADAMTS8
ENSG00000134940	ASPX_HUMAN	128797.99999999988	ACRV1
ENSG00000134954	ETS1_HUMAN V9GYD6_HUMAN	9601.999999999985	ETS1
ENSG00000134955	E9PRJ4_HUMAN G6PT3_HUMAN	44683.99999999996	SLC37A2
ENSG00000134962	KLOTB_HUMAN		KLB
ENSG00000134970	G3V2Y2_HUMAN TMED7_HUMAN	138741.99999999994	TMED7
ENSG00000134982	A0A087WYF3_HUMAN A0A087X2F3_HUMAN D6RFL6_HUMAN E7EMH9_HUMAN E9PFT7_HUMAN APC_HUMAN R4GMU6_HUMAN	19484.999999999978	APC
ENSG00000134986	D6R982_HUMAN D6R9Y7_HUMAN D6REJ5_HUMAN D6RIC9_HUMAN NREP_HUMAN	38787.00000000002	NREP
ENSG00000134987	A0A0A0MTB8_HUMAN WDR36_HUMAN	334843.99999999977	WDR36
ENSG00000134996	OSTF1_HUMAN	9000.999999999989	OSTF1
ENSG00000135002	H7C4G0_HUMAN RIFK_HUMAN	58722.99999999999	RFK
ENSG00000135018	H0YDS0_HUMAN H0YEZ9_HUMAN UBQL1_HUMAN	81153.00000000016	UBQLN1
ENSG00000135040	NAA35_HUMAN		NAA35
ENSG00000135045	CI040_HUMAN	18637.000000000022	C9orf40
ENSG00000135046	ANXA1_HUMAN Q5T3N0_HUMAN Q5T3N1_HUMAN	6305.999999999995	ANXA1
ENSG00000135047	CATL1_HUMAN Q5T8F0_HUMAN	133325.00000000006	CTSL
ENSG00000135048	B4E1B9_HUMAN F5GZC1_HUMAN F5H6B2_HUMAN H3BLX9_HUMAN H3BLY0_HUMAN TMEM2_HUMAN	5874.999999999993	CEMIP2
ENSG00000135049	J3KNS1_HUMAN CBPC1_HUMAN	74028.00000000022	AGTPBP1
ENSG00000135052	C9J941_HUMAN C9JYM4_HUMAN F8WAT9_HUMAN GOLM1_HUMAN	195491.00000000017	GOLM1
ENSG00000135063	A0A0A0MR12_HUMAN A0A0A0MRU1_HUMAN F1892_HUMAN	32950.99999999993	FAM189A2
ENSG00000135069	SERC_HUMAN	67884.00000000003	PSAT1
ENSG00000135070	A0A1B0GTK6_HUMAN Q5TBE2_HUMAN Q5TBE9_HUMAN ISCA1_HUMAN	180242.00000000015	ISCA1
ENSG00000135074	E5RIS2_HUMAN H0YC66_HUMAN ADA19_HUMAN	18557.000000000015	ADAM19
ENSG00000135077	E5RFR4_HUMAN E5RHN3_HUMAN HAVR2_HUMAN	93745.00000000003	HAVCR2
ENSG00000135083	B4DZA8_HUMAN E5RFJ6_HUMAN E7EN43_HUMAN F6RF56_HUMAN CCNJL_HUMAN	57038.00000000004	CCNJL
ENSG00000135090	F5GWV8_HUMAN F5GX96_HUMAN F5GY38_HUMAN F5H005_HUMAN F5H0M3_HUMAN F5H1I2_HUMAN F5H3L7_HUMAN F5H5C7_HUMAN F5H5E0_HUMAN F5H7G4_HUMAN G3V1Q8_HUMAN H0YF68_HUMAN TAOK3_HUMAN	64937.99999999995	TAOK3
ENSG00000135093	B3KUS5_HUMAN F5GXG2_HUMAN F5H3L3_HUMAN F5H8D3_HUMAN UBP30_HUMAN S4R354_HUMAN S4R3D1_HUMAN	223145.0	USP30
ENSG00000135094	F8VW93_HUMAN F8VXS0_HUMAN SDHL_HUMAN	27851.00000000001	SDS
ENSG00000135097	H0YHB7_HUMAN MSI1H_HUMAN	33857.00000000004	MSI1
ENSG00000135100	A0A087WYP0_HUMAN A0A0A0MQU7_HUMAN A0A0A0MTK8_HUMAN E0YMI9_HUMAN E0YMJ1_HUMAN F5H0K0_HUMAN F5H3Z5_HUMAN H0YND5_HUMAN HNF1A_HUMAN U3KQS6_HUMAN	48544.000000000124	HNF1A
ENSG00000135108	H0YHF6_HUMAN H0YIE9_HUMAN FBX21_HUMAN Q4G104_HUMAN	23969.999999999996	FBXO21
ENSG00000135111	TBX3_HUMAN	20132.000000000004	TBX3
ENSG00000135114	H0YGP3_HUMAN OASL_HUMAN	13910.99999999996	OASL
ENSG00000135116	K7EJY7_HUMAN HRK_HUMAN	115454.0000000001	HRK
ENSG00000135119	A0A087X026_HUMAN F8VZS7_HUMAN F8W6L4_HUMAN RNFT2_HUMAN	25297.99999999996	RNFT2
ENSG00000135124	F5GZQ9_HUMAN F5H1M6_HUMAN F5H2S3_HUMAN F6SFZ6_HUMAN H0YF70_HUMAN P2RX4_HUMAN	104625.99999999999	P2RX4
ENSG00000135127	H0YHP2_HUMAN H0YHW1_HUMAN H0YIC1_HUMAN BICL1_HUMAN	24250.000000000015	BICDL1
ENSG00000135144	DTX1_HUMAN	28109.000000000007	DTX1
ENSG00000135148	F8VNX8_HUMAN F8VVF3_HUMAN F8VWK2_HUMAN TRAD1_HUMAN S4R2Z9_HUMAN		TRAFD1
ENSG00000135164	A0A1D5RMP8_HUMAN C9J4F7_HUMAN C9J8Y5_HUMAN C9JED5_HUMAN C9JFR2_HUMAN C9JGT5_HUMAN C9JLR5_HUMAN C9JVQ7_HUMAN C9JZZ6_HUMAN C9K0K9_HUMAN C9K0L9_HUMAN E7EPA0_HUMAN F8VXY9_HUMAN H7C388_HUMAN J3KRC1_HUMAN J3QKU5_HUMAN J3QLN9_HUMAN J3QLW3_HUMAN DMTF1_HUMAN	6485.999999999994	DMTF1
ENSG00000135175	OCM2_HUMAN	43977.000000000015	OCM2
ENSG00000135185	C9JY04_HUMAN TM243_HUMAN	207100.00000000003	TMEM243
ENSG00000135205	C9JRR4_HUMAN CC146_HUMAN	24428.000000000004	CCDC146
ENSG00000135211	TMM60_HUMAN	309702.9999999997	TMEM60
ENSG00000135218	E7ERZ9_HUMAN E7EU05_HUMAN E7EVU1_HUMAN E7EWI4_HUMAN E7EX47_HUMAN E9PC45_HUMAN E9PJX8_HUMAN E9PLT1_HUMAN H0YEE7_HUMAN CD36_HUMAN	4852.999999999996	CD36
ENSG00000135220	D6RBL8_HUMAN UD2A3_HUMAN	5752.000000000001	UGT2A3
ENSG00000135222	CASB_HUMAN		CSN2
ENSG00000135226	UDB28_HUMAN	99245.00000000006	UGT2B28
ENSG00000135241	A0A0C4DG51_HUMAN C9J9W9_HUMAN C9JAX4_HUMAN PLPL8_HUMAN	14552.000000000015	PNPLA8
ENSG00000135245	HLPDA_HUMAN	22683.0	HILPDA
ENSG00000135248	F8WC62_HUMAN F8WC78_HUMAN H7C4R1_HUMAN F71F1_HUMAN	2570.0000000000005	FAM71F1
ENSG00000135249	C9J5S3_HUMAN F8WAZ2_HUMAN F8WC46_HUMAN F8WDC5_HUMAN RINT1_HUMAN	288605.0	RINT1
ENSG00000135250	C9J2M4_HUMAN C9JWF7_HUMAN F8WAV6_HUMAN F8WBW4_HUMAN H7C521_HUMAN H7C5L6_HUMAN SRPK2_HUMAN	35593.00000000002	SRPK2
ENSG00000135253	A0A087WT73_HUMAN A0A087WVT8_HUMAN A0A087WXB2_HUMAN A0A087X1L3_HUMAN		KCP
ENSG00000135269	F8W7T0_HUMAN F8WDI4_HUMAN H7BYK1_HUMAN TES_HUMAN	48269.00000000002	TES
ENSG00000135272	A0A087X231_HUMAN C9J104_HUMAN C9J784_HUMAN H7BZY3_HUMAN H7C4B9_HUMAN J3KN13_HUMAN MDFIC_HUMAN	47658.99999999996	MDFIC
ENSG00000135297	E5RFF7_HUMAN E7EWI1_HUMAN E7EWX0_HUMAN E9PHR8_HUMAN H0YB81_HUMAN H0YBI9_HUMAN H0YC00_HUMAN H7C2S9_HUMAN MTO1_HUMAN	97048.99999999999	MTO1
ENSG00000135298	J3KMY8_HUMAN AGRB3_HUMAN S4R307_HUMAN S4R3D0_HUMAN	200664.99999999983	ADGRB3
ENSG00000135299	E5RH98_HUMAN E5RIJ4_HUMAN E5RIN9_HUMAN E5RIS1_HUMAN E5RJ05_HUMAN E5RJ45_HUMAN E5RJR9_HUMAN H0YBG4_HUMAN H0YBH4_HUMAN H0YBW6_HUMAN ANKR6_HUMAN	754145.0000000003	ANKRD6
ENSG00000135312	5HT1B_HUMAN	69051.99999999996	HTR1B
ENSG00000135314	A0A087WY38_HUMAN A6PVU5_HUMAN KHDC1_HUMAN	2021.000000000003	KHDC1
ENSG00000135315	F6V2J0_HUMAN CE162_HUMAN	36008.000000000015	CEP162
ENSG00000135316	B7Z645_HUMAN F6UXX1_HUMAN HNRPQ_HUMAN	103395.0000000001	SYNCRIP
ENSG00000135317	D6RBA7_HUMAN D6RDA6_HUMAN D6RDH9_HUMAN D6REK1_HUMAN D6RJG9_HUMAN E2QRM8_HUMAN H0Y926_HUMAN Q5JRQ0_HUMAN SNX14_HUMAN	46208.00000000002	SNX14
ENSG00000135318	H0Y3X5_HUMAN H0Y7R7_HUMAN 5NTD_HUMAN Q96B60_HUMAN	88660.99999999994	NT5E
ENSG00000135324	MRAP2_HUMAN	179528.00000000012	MRAP2
ENSG00000135333	EPHA7_HUMAN	57126.000000000015	EPHA7
ENSG00000135334	AKIR2_HUMAN	77387.00000000017	AKIRIN2
ENSG00000135336	ORC3_HUMAN U3KQL3_HUMAN	27137.999999999975	ORC3
ENSG00000135338	LCA5_HUMAN S4R3K6_HUMAN	73473.00000000001	LCA5
ENSG00000135341	M3K7_HUMAN Q9UG54_HUMAN	52467.999999999956	MAP3K7
ENSG00000135346	A0A087WYZ4_HUMAN A0A0D9SFJ6_HUMAN A0A0D9SGA7_HUMAN A0A0R4J2F0_HUMAN GLHA_HUMAN	27292.0	CGA
ENSG00000135355	A0A1W2PS75_HUMAN CXA10_HUMAN	9909.0	GJA10
ENSG00000135362	E9PIU0_HUMAN E9PJV4_HUMAN E9PL62_HUMAN E9PLJ6_HUMAN E9PP25_HUMAN E9PP62_HUMAN E9PS02_HUMAN PRR5L_HUMAN	33713.99999999999	PRR5L
ENSG00000135363	RBTN2_HUMAN	168916.9999999999	LMO2
ENSG00000135365	A0A1B0GX09_HUMAN A0A1D5RMU1_HUMAN E9PLU5_HUMAN E9PLV4_HUMAN E9PNN4_HUMAN E9PNW9_HUMAN E9PQM3_HUMAN E9PR02_HUMAN E9PS51_HUMAN H0YCI1_HUMAN H0YCM5_HUMAN H0YEK2_HUMAN PF21A_HUMAN	42069.0	PHF21A
ENSG00000135372	A0A087WV29_HUMAN E9PJN6_HUMAN E9PMU0_HUMAN NAT10_HUMAN	191855.99999999985	NAT10
ENSG00000135373	E9PN75_HUMAN E9PPS9_HUMAN E9PQR6_HUMAN E9PQX0_HUMAN EHF_HUMAN	35012.999999999985	EHF
ENSG00000135374	A0A087X1W9_HUMAN ELF5_HUMAN	39964.999999999985	ELF5
ENSG00000135378	TMG4_HUMAN	49474.00000000003	PRRG4
ENSG00000135387	E9PLA9_HUMAN G3V153_HUMAN CAPR1_HUMAN	28181.000000000025	CAPRIN1
ENSG00000135390	F8W041_HUMAN AT5G2_HUMAN	9864.999999999995	ATP5MC2
ENSG00000135392	F8VNT6_HUMAN F8VYY5_HUMAN DJC14_HUMAN	44682.999999999956	DNAJC14
ENSG00000135404	F8VNT9_HUMAN F8VV56_HUMAN F8VWK8_HUMAN F8VX62_HUMAN F8W022_HUMAN CD63_HUMAN	5435.000000000007	CD63
ENSG00000135406	F8W835_HUMAN H7C5W5_HUMAN PERI_HUMAN	4385.000000000001	PRPH
ENSG00000135407	F8VNY0_HUMAN F8VVU1_HUMAN AVIL_HUMAN	7679.999999999987	AVIL
ENSG00000135409	H3BPI9_HUMAN AMHR2_HUMAN	21328.99999999996	AMHR2
ENSG00000135413	F8W0V3_HUMAN H0YI00_HUMAN LACRT_HUMAN	13998.999999999998	LACRT
ENSG00000135414	H0YI30_HUMAN GDF11_HUMAN	4085.0000000000036	GDF11
ENSG00000135423	A0A087X004_HUMAN A8K0A6_HUMAN C9J3Q2_HUMAN E5G745_HUMAN F8WBC9_HUMAN F8WBL8_HUMAN F8WEU7_HUMAN G5E9X4_HUMAN GLSL_HUMAN	31476.000000000004	GLS2
ENSG00000135424	G3V2C6_HUMAN G3V2I4_HUMAN G3V2Q6_HUMAN G3V3L8_HUMAN H0YJ26_HUMAN H0YJ98_HUMAN H0YJS5_HUMAN J3KNV4_HUMAN ITA7_HUMAN	17470.999999999993	ITGA7
ENSG00000135426	TESP1_HUMAN E9PHY9_HUMAN E9PIN8_HUMAN E9PIT9_HUMAN E9PM24_HUMAN E9PN46_HUMAN E9PPW8_HUMAN H0YDP3_HUMAN H0YEX3_HUMAN	22755.000000000004	TESPA1
ENSG00000135436	A0A0C4DGG0_HUMAN E9PMM1_HUMAN F8VRJ5_HUMAN H0YIB0_HUMAN F186B_HUMAN	36729.0	FAM186B
ENSG00000135437	F8VUB9_HUMAN F8VVC7_HUMAN H0YHP7_HUMAN RDH1_HUMAN	18396.999999999996	RDH5
ENSG00000135439	F8VVT9_HUMAN H0YHB1_HUMAN J3KNM6_HUMAN AGAP2_HUMAN	4338.999999999996	AGAP2
ENSG00000135441	F8VP73_HUMAN F8W606_HUMAN G8JLQ3_HUMAN H0YHA4_HUMAN BL1S1_HUMAN	7475.999999999992	BLOC1S1
ENSG00000135443	F5GYI5_HUMAN KRT85_HUMAN	4051.0000000000027	KRT85
ENSG00000135446	F8VTV8_HUMAN F8VWX7_HUMAN F8VXD2_HUMAN F8VYH9_HUMAN F8VYY1_HUMAN F8VZ13_HUMAN F8VZ51_HUMAN F8VZZ0_HUMAN F8W1L8_HUMAN CDK4_HUMAN Q96BE9_HUMAN	13273.000000000011	CDK4
ENSG00000135447	F8VR76_HUMAN H0YIU4_HUMAN PPR1A_HUMAN R4GMQ8_HUMAN		PPP1R1A
ENSG00000135451	B7Z5Q9_HUMAN F8VR46_HUMAN F8VVS4_HUMAN F8VVT5_HUMAN F8VVX4_HUMAN F8VXF3_HUMAN F8VXV6_HUMAN F8W052_HUMAN F8W130_HUMAN F8W1E3_HUMAN F8W1U0_HUMAN TROAP_HUMAN	12199.0	TROAP
ENSG00000135452	F8VNT7_HUMAN F8VP43_HUMAN F8VS78_HUMAN F8VVF8_HUMAN F8VW54_HUMAN F8VWE0_HUMAN TSN31_HUMAN	8496.000000000004	TSPAN31
ENSG00000135454	B4DSP5_HUMAN F8VR44_HUMAN F8VSE0_HUMAN F8VU35_HUMAN F8VW33_HUMAN F8W1A7_HUMAN H0YHT1_HUMAN H0YI57_HUMAN B4GN1_HUMAN	79471.99999999996	B4GALNT1
ENSG00000135457	F8VWL0_HUMAN F8VX55_HUMAN TFCP2_HUMAN	9945.999999999984	TFCP2
ENSG00000135469	H0YHF1_HUMAN H0YHW3_HUMAN CQ10A_HUMAN		COQ10A
ENSG00000135472	A0A0A0MTP9_HUMAN F8VV65_HUMAN F8VZI9_HUMAN F8W1L3_HUMAN H0YIR3_HUMAN LFG2_HUMAN	4109.000000000001	FAIM2
ENSG00000135473	F8VXK8_HUMAN PAN2_HUMAN	25344.99999999999	PAN2
ENSG00000135476	H3BM31_HUMAN H3BRX7_HUMAN ESPL1_HUMAN	17830.99999999995	ESPL1
ENSG00000135480	A0A1W2PRP1_HUMAN K2C7_HUMAN	9355.999999999996	KRT7
ENSG00000135482	F8VQT2_HUMAN F8VSG0_HUMAN F8VYY3_HUMAN ZC3HA_HUMAN	19666.999999999993	ZC3H10
ENSG00000135486	F8VTQ5_HUMAN F8VYN5_HUMAN F8VZ49_HUMAN F8W646_HUMAN F8W6I7_HUMAN H0YH80_HUMAN ROA1_HUMAN	6624.999999999999	HNRNPA1
ENSG00000135502	A0A1B0GVP8_HUMAN E9PIH7_HUMAN H0Y683_HUMAN S2610_HUMAN	6896.000000000009	SLC26A10
ENSG00000135503	F5H5Q2_HUMAN ACV1B_HUMAN	27603.000000000065	ACVR1B
ENSG00000135506	B4E321_HUMAN F8VWQ2_HUMAN F8VZI7_HUMAN F8W0R2_HUMAN F8W1N0_HUMAN F8W1V2_HUMAN OS9_HUMAN	45412.00000000001	OS9
ENSG00000135517	MIP_HUMAN	19151.999999999985	MIP
ENSG00000135519	KCNH3_HUMAN	19665.000000000015	KCNH3
ENSG00000135521	LTV1_HUMAN	208538.99999999985	LTV1
ENSG00000135525	A0A087WZ40_HUMAN MAP7_HUMAN	20469.0	MAP7
ENSG00000135535	D6R9B4_HUMAN MUC24_HUMAN	231902.99999999997	CD164
ENSG00000135537	A6ZJA2_HUMAN H0Y5F4_HUMAN H7C448_HUMAN AFG1L_HUMAN	15944.000000000007	AFG1L
ENSG00000135540	E9PAK2_HUMAN E9PMJ0_HUMAN H0YDF6_HUMAN NHSL1_HUMAN	214245.00000000003	NHSL1
ENSG00000135541	E9PI51_HUMAN E9PML3_HUMAN H0Y343_HUMAN H0YDL1_HUMAN H0YE01_HUMAN H0YEF1_HUMAN AHI1_HUMAN Q9NQN3_HUMAN	270528.9999999999	AHI1
ENSG00000135547	Q5TF93_HUMAN HEY2_HUMAN	254457.0	HEY2
ENSG00000135549	Q5T0Z6_HUMAN IPKB_HUMAN	13606.000000000004	PKIB
ENSG00000135569	TAAR5_HUMAN	30469.999999999996	TAAR5
ENSG00000135577	NMBR_HUMAN	1014.0000000000003	NMBR
ENSG00000135587	H0Y5N2_HUMAN NSMA_HUMAN	21907.000000000015	SMPD2
ENSG00000135596	H0Y6Z4_HUMAN Q5TED7_HUMAN MICA1_HUMAN	3156.9999999999995	MICAL1
ENSG00000135597	E9PMG1_HUMAN F2Z3L2_HUMAN H0YCF0_HUMAN H0YCR2_HUMAN H0YDT0_HUMAN H0YE73_HUMAN H0YE89_HUMAN H7C1V2_HUMAN H7C225_HUMAN REPS1_HUMAN	37845.00000000002	REPS1
ENSG00000135604	STX11_HUMAN	84768.99999999997	STX11
ENSG00000135605	D6RB05_HUMAN D6RB75_HUMAN TEC_HUMAN	5233.000000000004	TEC
ENSG00000135617	PADC1_HUMAN	134082.00000000012	PRADC1
ENSG00000135622	A0A087WYZ7_HUMAN B7Z931_HUMAN C9JKW7_HUMAN C9K0A1_HUMAN F8WCP8_HUMAN F8WD61_HUMAN F8WEH3_HUMAN SEM4F_HUMAN	19601.99999999998	SEMA4F
ENSG00000135624	A0A0D9SG95_HUMAN F8WAM2_HUMAN F8WBP8_HUMAN TCPH_HUMAN	29626.000000000004	CCT7
ENSG00000135625	A0A0C4DG96_HUMAN EGR4_HUMAN	83339.99999999994	EGR4
ENSG00000135631	A0A1B0GTL5_HUMAN RFIP5_HUMAN	2776.9999999999973	RAB11FIP5
ENSG00000135632	C9IYN9_HUMAN E2QRN5_HUMAN F8WEJ9_HUMAN SMYD5_HUMAN	233046.99999999997	SMYD5
ENSG00000135636	DYSF_HUMAN	13015.99999999999	DYSF
ENSG00000135637	H7C450_HUMAN CC142_HUMAN	19811.999999999996	CCDC142
ENSG00000135638	A0A087WZF2_HUMAN F8W1B5_HUMAN EMX1_HUMAN	11423.000000000002	EMX1
ENSG00000135643	H0YC85_HUMAN KCMB4_HUMAN	157093.99999999994	KCNMB4
ENSG00000135655	F8VVY7_HUMAN F8VZG8_HUMAN F8W0H4_HUMAN H0YH96_HUMAN H0YHM4_HUMAN H0YI26_HUMAN H0YI31_HUMAN UBP15_HUMAN	68017.00000000006	USP15
ENSG00000135677	F5H4C6_HUMAN F6S8M0_HUMAN H0YFA9_HUMAN H7C3P4_HUMAN GNS_HUMAN	129374.00000000003	GNS
ENSG00000135678	F8VR29_HUMAN F8VU13_HUMAN F8VVI6_HUMAN F8W111_HUMAN H0YHG6_HUMAN H0YHN7_HUMAN CBPM_HUMAN		CPM
ENSG00000135679	A0A0C4DFR5_HUMAN A0A1B0GXJ6_HUMAN A7UKX8_HUMAN A7UKY0_HUMAN E5RHE2_HUMAN E5RJQ0_HUMAN E7EMW5_HUMAN E7EPE2_HUMAN F5GWH7_HUMAN F5GZB0_HUMAN F5GZC3_HUMAN F5H1M7_HUMAN F5H4Q8_HUMAN G3XA89_HUMAN J3KN53_HUMAN J3QST1_HUMAN MDM2_HUMAN Q8NDW1_HUMAN Q8TE47_HUMAN Q96DS5_HUMAN Q9H4C3_HUMAN Q9H4C5_HUMAN	19162.000000000007	MDM2
ENSG00000135686	H3BPB9_HUMAN H3BQE9_HUMAN H3BQW5_HUMAN KLH36_HUMAN	42510.99999999999	KLHL36
ENSG00000135697	H3BPA2_HUMAN H3BV18_HUMAN BCDO1_HUMAN	22429.000000000062	BCO1
ENSG00000135698	H3BNK8_HUMAN H3BNT4_HUMAN H3BSB3_HUMAN H3BU96_HUMAN MPH6_HUMAN	52695.000000000015	MPHOSPH6
ENSG00000135702	H3BMG8_HUMAN CHST5_HUMAN	66480.0	CHST5
ENSG00000135709	H3BMU3_HUMAN H3BNA7_HUMAN K0513_HUMAN	6713.000000000002	KIAA0513
ENSG00000135720	B4E2E0_HUMAN H3BU48_HUMAN H3BUM4_HUMAN J3KRI4_HUMAN J3KRZ2_HUMAN J3KSD2_HUMAN J3QKK5_HUMAN DC1L2_HUMAN	4639.999999999997	DYNC1LI2
ENSG00000135722	E5RFX2_HUMAN E5RH15_HUMAN E5RHS9_HUMAN E5RIE9_HUMAN E5RIS0_HUMAN J3QRE3_HUMAN FBXL8_HUMAN	30906.000000000076	FBXL8
ENSG00000135723	H3BVE7_HUMAN J3KT53_HUMAN J3KTH7_HUMAN J3QR24_HUMAN FHOD1_HUMAN	24422.000000000025	FHOD1
ENSG00000135736	C102A_HUMAN	18272.00000000002	CCDC102A
ENSG00000135740	H3BNY2_HUMAN J3KSB3_HUMAN J3KSE2_HUMAN J3QRV1_HUMAN SL9A5_HUMAN	11775.00000000001	SLC9A5
ENSG00000135744	ANGT_HUMAN	34507.99999999998	AGT
ENSG00000135747	E7EVQ0_HUMAN F2Z2N8_HUMAN	312278.9999999997	ZNF670-ZNF695
ENSG00000135749	A0A0A0MSK9_HUMAN PCX2_HUMAN E7EVZ6_HUMAN H0YAR6_HUMAN H0YAV6_HUMAN H0YB15_HUMAN H0YB30_HUMAN H0YBD1_HUMAN H0YBD6_HUMAN H0YBF4_HUMAN	133264.99999999988	PCNX2
ENSG00000135750	KCNK1_HUMAN Q5T5E6_HUMAN	33965.999999999985	KCNK1
ENSG00000135763	URB2_HUMAN Q5VYD0_HUMAN	58509.000000000044	URB2
ENSG00000135766	EGLN1_HUMAN	54620.0	EGLN1
ENSG00000135773	E7ESS6_HUMAN CAN9_HUMAN	61294.000000000124	CAPN9
ENSG00000135775	B7Z2Y2_HUMAN COG2_HUMAN V9GY21_HUMAN	42114.00000000004	COG2
ENSG00000135776	ABCBA_HUMAN	51493.99999999995	ABCB10
ENSG00000135778	Q5TDF0_HUMAN NTPCR_HUMAN	32936.99999999999	NTPCR
ENSG00000135801	TAF5L_HUMAN Q5TDI7_HUMAN	33277.99999999999	TAF5L
ENSG00000135821	GLNA_HUMAN	50410.000000000044	GLUL
ENSG00000135823	STX6_HUMAN	10503.000000000022	STX6
ENSG00000135824	D6RD36_HUMAN RGS8_HUMAN	15622.999999999962	RGS8
ENSG00000135828	RN5A_HUMAN	42760.999999999956	RNASEL
ENSG00000135829	DHX9_HUMAN	38460.99999999996	DHX9
ENSG00000135835	A0A1W2PNT5_HUMAN A0A1W2PPL5_HUMAN K1614_HUMAN	48382.99999999997	KIAA1614
ENSG00000135837	A2A4F6_HUMAN E9PIK0_HUMAN H0Y6Q4_HUMAN H0Y7F7_HUMAN H0YD38_HUMAN Q5T2X4_HUMAN Q5T2X5_HUMAN CE350_HUMAN	41091.99999999998	CEP350
ENSG00000135838	A0A087WZ70_HUMAN NPL_HUMAN	160142.99999999956	NPL
ENSG00000135842	H0Y7M9_HUMAN NIBAN_HUMAN	73897.99999999997	FAM129A
ENSG00000135845	PIGC_HUMAN	183826.99999999997	PIGC
ENSG00000135862	LAMC1_HUMAN R4GNC7_HUMAN	91084.00000000007	LAMC1
ENSG00000135870	RC3H1_HUMAN	122132.99999999997	RC3H1
ENSG00000135898	C9J1P7_HUMAN GPR55_HUMAN	58437.00000000004	GPR55
ENSG00000135899	C9JZQ4_HUMAN E7EM70_HUMAN G5E9C0_HUMAN SP110_HUMAN	53748.9999999999	SP110
ENSG00000135900	RM44_HUMAN	10675.000000000002	MRPL44
ENSG00000135902	B4DKT6_HUMAN C9JJV8_HUMAN F8WB46_HUMAN F8WBS0_HUMAN ACHD_HUMAN	10310.999999999989	CHRND
ENSG00000135903	PAX3_HUMAN		PAX3
ENSG00000135905	F8WB48_HUMAN F8WE73_HUMAN H0YFC5_HUMAN H7C0I3_HUMAN DOC10_HUMAN	99108.99999999999	DOCK10
ENSG00000135912	C9J3I1_HUMAN C9J982_HUMAN C9JB60_HUMAN E7EX20_HUMAN E9PH58_HUMAN H7BZY4_HUMAN H7C1F7_HUMAN H7C2S3_HUMAN H7C421_HUMAN H7C470_HUMAN TTLL4_HUMAN	118111.0000000001	TTLL4
ENSG00000135913	UBP37_HUMAN Q86W68_HUMAN	44572.0	USP37
ENSG00000135914	5HT2B_HUMAN	14610.000000000011	HTR2B
ENSG00000135916	B8ZZM6_HUMAN C9JG41_HUMAN E7EUS6_HUMAN F5H4I5_HUMAN Q96JS4_HUMAN ITM2C_HUMAN	16889.000000000004	ITM2C
ENSG00000135917	B8ZZ39_HUMAN B8ZZW1_HUMAN C9IZI1_HUMAN C9J4J5_HUMAN E7EM61_HUMAN S19A3_HUMAN	64207.999999999956	SLC19A3
ENSG00000135919	C9JN98_HUMAN C9JRK5_HUMAN C9K031_HUMAN GDN_HUMAN	32803.00000000003	SERPINE2
ENSG00000135924	C9J1G2_HUMAN C9JRD2_HUMAN C9JX00_HUMAN C9JXB9_HUMAN E7ETU0_HUMAN DNJB2_HUMAN	19218.999999999993	DNAJB2
ENSG00000135925	H7BZB8_HUMAN WN10A_HUMAN	7633.999999999988	WNT10A
ENSG00000135926	A0A1D5RMQ2_HUMAN B3KSM0_HUMAN B4DUD2_HUMAN C9IYT2_HUMAN C9IZ27_HUMAN C9JAK9_HUMAN C9JAP5_HUMAN C9JDV0_HUMAN C9JEN3_HUMAN C9JI44_HUMAN C9JM62_HUMAN C9JN47_HUMAN C9JW19_HUMAN C9JWV9_HUMAN F8WDY4_HUMAN LFG3_HUMAN	33545.00000000003	TMBIM1
ENSG00000135929	C9J1K5_HUMAN F8WD90_HUMAN CP27A_HUMAN	18394.99999999995	CYP27A1
ENSG00000135930	B4E1E4_HUMAN B8ZZ50_HUMAN B8ZZL3_HUMAN B9A023_HUMAN B9A044_HUMAN C9JEL3_HUMAN H7BZH2_HUMAN IF4E2_HUMAN	176291.99999999994	EIF4E2
ENSG00000135931	A0A087X1I8_HUMAN C9J535_HUMAN C9JW07_HUMAN H7BZA2_HUMAN H7BZY2_HUMAN H7C2P6_HUMAN H7C3U7_HUMAN ARMC9_HUMAN	33593.00000000003	ARMC9
ENSG00000135932	A0A087X0K1_HUMAN CAB39_HUMAN	2343.999999999999	CAB39
ENSG00000135940	COX5B_HUMAN	108230.99999999988	COX5B
ENSG00000135945	C9JPS2_HUMAN F8WCR0_HUMAN H7C263_HUMAN REV1_HUMAN	157704.00000000006	REV1
